   ;DATA_ACTUAL_DATE;DATA_ACTUAL_END_DATE;CURRENCY_RK;REDUCED_COURCE;CODE_ISO_NUM
7676;2017-04-15;2017-04-17;41;2.06283;980
7677;2017-04-15;2017-04-17;40;6.56595;578
7678;2017-04-15;2017-04-17;50;.873575;356
7679;2017-04-15;2017-04-17;44;59.7791;978
7680;2017-04-15;2017-04-17;43;8.03977;208
7681;2017-04-15;2017-04-17;57;.824828;417
7682;2017-04-15;2017-04-17;55;.0493363;410
7683;2017-04-15;2017-04-17;205699733;2.24084;203
7684;2017-04-15;2017-04-17;62;8.17474;156
7685;2017-04-15;2017-04-17;59;7.24213;344
7686;2017-04-15;2017-04-17;58;30.5749;100
7687;2017-04-15;2017-04-17;427870281;29.9391;933
7688;2017-04-15;2017-04-17;409611215;6.327;972
7689;2017-04-15;2017-04-17;28;.181128;398
7690;2016-07-01;2050-12-31;38;31.8884;974
7691;2017-04-14;2017-04-14;21;15.5316;949
7692;2017-04-14;2017-04-14;205699734;.193036;348
7693;2017-04-14;2017-04-14;28;.181597;398
7694;2017-04-14;2017-04-14;25;18.112;986
7695;2017-04-14;2017-04-14;35;56.6019;840
7696;2017-04-14;2017-04-14;31;71.0467;826
7697;2017-04-14;2017-04-14;30;56.4157;756
7698;2017-04-14;2017-04-14;39;42.9608;036
7699;2017-04-14;2017-04-14;37;.519355;392
7700;2017-04-14;2017-04-14;36;14.2148;985
7701;2017-04-14;2017-04-14;42;42.7765;124
7702;2017-04-14;2017-04-14;41;2.10651;980
7703;2017-04-14;2017-04-14;40;6.61631;578
7704;2017-04-14;2017-04-14;50;.878707;356
7705;2017-04-14;2017-04-14;44;60.2867;978
7706;2017-04-14;2017-04-14;43;8.10312;208
7707;2017-04-14;2017-04-14;57;.827513;417
7708;2017-04-14;2017-04-14;55;.0501108;410
7709;2017-04-14;2017-04-14;205699733;2.25474;203
7710;2017-04-14;2017-04-14;62;8.22367;156
7711;2017-04-14;2017-04-14;59;7.28177;344
7712;2017-04-14;2017-04-14;58;30.8138;100
7713;2017-04-14;2017-04-14;427870281;30.0403;933
7714;2017-04-14;2017-04-14;409611215;6.37409;972
7715;2017-04-14;2017-04-14;29;6.29659;752
7716;2016-07-01;2050-12-31;38;31.8884;974
7717;2017-04-13;2017-04-13;21;15.4051;949
7718;2017-04-13;2017-04-13;29;6.29394;752
7719;2017-04-13;2017-04-13;28;.181979;398
7720;2017-04-13;2017-04-13;25;18.0842;986
7721;2017-04-13;2017-04-13;35;56.7556;840
7722;2017-04-13;2017-04-13;31;70.9502;826
7723;2017-04-13;2017-04-13;30;56.3947;756
7724;2017-04-13;2017-04-13;39;42.5781;036
7725;2017-04-13;2017-04-13;37;.5173;392
7726;2017-04-13;2017-04-13;36;14.1786;985
7727;2017-04-13;2017-04-13;42;42.5869;124
7728;2017-04-13;2017-04-13;41;2.11105;980
7729;2017-04-13;2017-04-13;40;6.6205;578
7730;2017-04-13;2017-04-13;50;.878298;356
7731;2017-04-13;2017-04-13;44;60.2631;978
7732;2017-04-13;2017-04-13;43;8.10308;208
7733;2017-04-13;2017-04-13;58;30.8069;100
7734;2017-04-13;2017-04-13;57;.829025;417
7735;2017-04-13;2017-04-13;55;.0498129;410
7736;2017-04-13;2017-04-13;205699733;2.25843;203
7737;2017-04-13;2017-04-13;62;8.23452;156
7738;2017-04-13;2017-04-13;59;7.30276;344
7739;2017-04-13;2017-04-13;427870281;30.0405;933
7740;2017-04-13;2017-04-13;409611215;6.40582;972
7741;2017-04-13;2017-04-13;205699734;.193211;348
7742;2016-07-01;2050-12-31;38;31.8884;974
7743;2017-04-12;2017-04-12;29;6.2773;752
7744;2017-04-12;2017-04-12;205699734;.193758;348
7745;2017-04-12;2017-04-12;25;18.1774;986
7746;2017-04-12;2017-04-12;21;15.2966;949
7747;2017-04-12;2017-04-12;35;56.9552;840
7748;2017-04-12;2017-04-12;31;70.7384;826
7749;2017-04-12;2017-04-12;30;56.5312;756
7750;2017-04-12;2017-04-12;39;42.7791;036
7751;2017-04-12;2017-04-12;37;.514849;392
7752;2017-04-12;2017-04-12;36;14.2317;985
7753;2017-04-12;2017-04-12;42;42.7592;124
7754;2017-04-12;2017-04-12;41;2.11769;980
7755;2017-04-12;2017-04-12;40;6.61946;578
7756;2017-04-12;2017-04-12;50;.883574;356
7757;2017-04-12;2017-04-12;44;60.3042;978
7758;2017-04-12;2017-04-12;43;8.11917;208
7759;2017-04-12;2017-04-12;58;30.86;100
7760;2017-04-12;2017-04-12;57;.831766;417
7761;2017-04-12;2017-04-12;55;.0496976;410
7762;2017-04-12;2017-04-12;205699733;2.26049;203
7763;2017-04-12;2017-04-12;62;8.25091;156
7764;2017-04-12;2017-04-12;59;7.32882;344
7765;2017-04-12;2017-04-12;427870281;30.0714;933
7766;2017-04-12;2017-04-12;409611215;6.42835;972
7767;2017-04-12;2017-04-12;28;.18293;398
7768;2016-07-01;2050-12-31;38;31.8884;974
7769;2017-04-11;2017-04-11;29;6.32037;752
7770;2017-04-11;2017-04-11;205699734;.195482;348
7771;2017-04-11;2017-04-11;25;18.2409;986
7772;2017-04-11;2017-04-11;21;15.3728;949
7773;2017-04-11;2017-04-11;35;57.3896;840
7774;2017-04-11;2017-04-11;31;71.1746;826
7775;2017-04-11;2017-04-11;30;56.827;756
7776;2017-04-11;2017-04-11;39;42.9217;036
7777;2017-04-11;2017-04-11;37;.515445;392
7778;2017-04-11;2017-04-11;36;14.3553;985
7779;2017-04-11;2017-04-11;42;42.7961;124
7780;2017-04-11;2017-04-11;41;2.13146;980
7781;2017-04-11;2017-04-11;40;6.62697;578
7782;2017-04-11;2017-04-11;50;.890037;356
7783;2017-04-11;2017-04-11;44;60.7469;978
7784;2017-04-11;2017-04-11;43;8.16608;208
7785;2017-04-11;2017-04-11;58;31.0415;100
7786;2017-04-11;2017-04-11;57;.83811;417
7787;2017-04-11;2017-04-11;55;.0503122;410
7788;2017-04-11;2017-04-11;205699733;2.28521;203
7789;2017-04-11;2017-04-11;62;8.31071;156
7790;2017-04-11;2017-04-11;59;7.38633;344
7791;2017-04-11;2017-04-11;427870281;30.2051;933
7792;2017-04-11;2017-04-11;409611215;6.47738;972
7793;2017-04-11;2017-04-11;28;.183808;398
7794;2016-07-01;2050-12-31;38;31.8884;974
7795;2017-04-08;2017-04-10;29;6.30617;752
7796;2017-04-08;2017-04-10;205699734;.194952;348
7797;2017-04-08;2017-04-10;25;18.1101;986
7798;2017-04-08;2017-04-10;21;15.2896;949
7799;2017-04-08;2017-04-10;31;70.9281;826
7800;2017-04-08;2017-04-10;30;56.6031;756
7801;2017-04-08;2017-04-10;39;42.8608;036
7802;2017-04-08;2017-04-10;37;.514858;392
7803;2017-04-08;2017-04-10;36;14.3181;985
7804;2017-04-08;2017-04-10;35;56.9201;840
7805;2017-04-08;2017-04-10;42;42.5158;124
7806;2017-04-08;2017-04-10;41;2.11128;980
7807;2017-04-08;2017-04-10;40;6.60288;578
7808;2017-04-08;2017-04-10;50;.883784;356
7809;2017-04-08;2017-04-10;44;60.5687;978
7810;2017-04-08;2017-04-10;43;8.14214;208
7811;2017-04-08;2017-04-10;58;30.9517;100
7812;2017-04-08;2017-04-10;57;.831545;417
7813;2017-04-08;2017-04-10;55;.050187;410
7814;2017-04-08;2017-04-10;205699733;2.27617;203
7815;2017-04-08;2017-04-10;62;8.25025;156
7816;2017-04-08;2017-04-10;59;7.32591;344
7817;2017-04-08;2017-04-10;427870281;30.0926;933
7818;2017-04-08;2017-04-10;409611215;6.74809;972
7819;2017-04-08;2017-04-10;28;.181572;398
7820;2016-07-01;2050-12-31;38;31.8884;974
7821;2017-04-08;2017-04-10;29;6.30617;752
7822;2017-04-08;2017-04-10;205699734;.194952;348
7823;2017-04-08;2017-04-10;25;18.1101;986
7824;2017-04-08;2017-04-10;21;15.2896;949
7825;2017-04-08;2017-04-10;31;70.9281;826
7826;2017-04-08;2017-04-10;30;56.6031;756
7827;2017-04-08;2017-04-10;39;42.8608;036
7828;2017-04-08;2017-04-10;37;.514858;392
7829;2017-04-08;2017-04-10;36;14.3181;985
7830;2017-04-08;2017-04-10;35;56.9201;840
7831;2017-04-08;2017-04-10;42;42.5158;124
7832;2017-04-08;2017-04-10;41;2.11128;980
7833;2017-04-08;2017-04-10;40;6.60288;578
7834;2017-04-08;2017-04-10;50;.883784;356
7835;2017-04-08;2017-04-10;44;60.5687;978
7836;2017-04-08;2017-04-10;43;8.14214;208
7837;2017-04-08;2017-04-10;58;30.9517;100
7838;2017-04-08;2017-04-10;57;.831545;417
7839;2017-04-08;2017-04-10;55;.050187;410
7840;2017-04-08;2017-04-10;205699733;2.27617;203
7841;2017-04-08;2017-04-10;62;8.25025;156
7842;2017-04-08;2017-04-10;59;7.32591;344
7843;2017-04-08;2017-04-10;427870281;30.0926;933
7844;2017-04-08;2017-04-10;409611215;6.74809;972
7845;2017-04-08;2017-04-10;28;.181572;398
7846;2016-07-01;2050-12-31;38;31.8884;974
7847;2017-04-08;2017-04-10;29;6.30617;752
7848;2017-04-08;2017-04-10;205699734;.194952;348
7849;2017-04-08;2017-04-10;25;18.1101;986
7850;2017-04-08;2017-04-10;21;15.2896;949
7851;2017-04-08;2017-04-10;31;70.9281;826
7852;2017-04-08;2017-04-10;30;56.6031;756
7853;2017-04-08;2017-04-10;39;42.8608;036
7854;2017-04-08;2017-04-10;37;.514858;392
7855;2017-04-08;2017-04-10;36;14.3181;985
7856;2017-04-08;2017-04-10;35;56.9201;840
7857;2017-04-08;2017-04-10;42;42.5158;124
7858;2017-04-08;2017-04-10;41;2.11128;980
7859;2017-04-08;2017-04-10;40;6.60288;578
7860;2017-04-08;2017-04-10;50;.883784;356
7861;2017-04-08;2017-04-10;44;60.5687;978
7862;2017-04-08;2017-04-10;43;8.14214;208
7863;2017-04-08;2017-04-10;58;30.9517;100
7864;2017-04-08;2017-04-10;57;.831545;417
7865;2017-04-08;2017-04-10;55;.050187;410
7866;2017-04-08;2017-04-10;205699733;2.27617;203
7867;2017-04-08;2017-04-10;62;8.25025;156
7868;2017-04-08;2017-04-10;59;7.32591;344
7869;2017-04-08;2017-04-10;427870281;30.0926;933
7870;2017-04-08;2017-04-10;409611215;6.74809;972
7871;2017-04-08;2017-04-10;28;.181572;398
7872;2016-07-01;2050-12-31;38;31.8884;974
7873;2017-04-07;2017-04-07;29;6.27049;752
7874;2017-04-07;2017-04-07;205699734;.193615;348
7875;2017-04-07;2017-04-07;25;18.0801;986
7876;2017-04-07;2017-04-07;21;15.1998;949
7877;2017-04-07;2017-04-07;31;70.3655;826
7878;2017-04-07;2017-04-07;30;56.1226;756
7879;2017-04-07;2017-04-07;37;.510072;392
7880;2017-04-07;2017-04-07;36;14.1883;985
7881;2017-04-07;2017-04-07;35;56.4369;840
7882;2017-04-07;2017-04-07;42;41.9574;124
7883;2017-04-07;2017-04-07;41;2.08485;980
7884;2017-04-07;2017-04-07;40;6.5593;578
7885;2017-04-07;2017-04-07;39;42.5816;036
7886;2017-04-07;2017-04-07;50;.868828;356
7887;2017-04-07;2017-04-07;44;60.0827;978
7888;2017-04-07;2017-04-07;43;8.08598;208
7889;2017-04-07;2017-04-07;58;30.734;100
7890;2017-04-07;2017-04-07;57;.82364;417
7891;2017-04-07;2017-04-07;55;.0498649;410
7892;2017-04-07;2017-04-07;205699733;2.22499;203
7893;2017-04-07;2017-04-07;62;8.17879;156
7894;2017-04-07;2017-04-07;59;7.26316;344
7895;2017-04-07;2017-04-07;427870281;29.9162;933
7896;2017-04-07;2017-04-07;409611215;6.63183;972
7897;2017-04-07;2017-04-07;28;.180526;398
7898;2016-07-01;2050-12-31;38;31.8884;974
7899;2017-04-06;2017-04-06;29;6.22955;752
7900;2017-04-06;2017-04-06;205699734;.192675;348
7901;2017-04-06;2017-04-06;25;18.0478;986
7902;2017-04-06;2017-04-06;21;15.2179;949
7903;2017-04-06;2017-04-06;31;69.4986;826
7904;2017-04-06;2017-04-06;30;55.7769;756
7905;2017-04-06;2017-04-06;37;.504983;392
7906;2017-04-06;2017-04-06;36;14.0487;985
7907;2017-04-06;2017-04-06;35;55.894;840
7908;2017-04-06;2017-04-06;41;2.05985;980
7909;2017-04-06;2017-04-06;40;6.51779;578
7910;2017-04-06;2017-04-06;39;42.3285;036
7911;2017-04-06;2017-04-06;50;.860835;356
7912;2017-04-06;2017-04-06;44;59.6948;978
7913;2017-04-06;2017-04-06;43;8.02337;208
7914;2017-04-06;2017-04-06;42;41.7337;124
7915;2017-04-06;2017-04-06;58;30.5032;100
7916;2017-04-06;2017-04-06;57;.815389;417
7917;2017-04-06;2017-04-06;55;.0496434;410
7918;2017-04-06;2017-04-06;205699733;2.2045;203
7919;2017-04-06;2017-04-06;62;8.10504;156
7920;2017-04-06;2017-04-06;59;7.19366;344
7921;2017-04-06;2017-04-06;427870281;29.7704;933
7922;2017-04-06;2017-04-06;409611215;6.63194;972
7923;2017-04-06;2017-04-06;28;.179168;398
7924;2016-07-01;2050-12-31;38;31.8884;974
7925;2017-04-05;2017-04-05;29;6.29988;752
7926;2017-04-05;2017-04-05;205699734;.195086;348
7927;2017-04-05;2017-04-05;25;18.157;986
7928;2017-04-05;2017-04-05;21;15.5159;949
7929;2017-04-05;2017-04-05;31;70.3548;826
7930;2017-04-05;2017-04-05;30;56.4255;756
7931;2017-04-05;2017-04-05;37;.512021;392
7932;2017-04-05;2017-04-05;36;14.1821;985
7933;2017-04-05;2017-04-05;35;56.5553;840
7934;2017-04-05;2017-04-05;41;2.08422;980
7935;2017-04-05;2017-04-05;40;6.56925;578
7936;2017-04-05;2017-04-05;39;42.7841;036
7937;2017-04-05;2017-04-05;44;60.2427;978
7938;2017-04-05;2017-04-05;43;8.10561;208
7939;2017-04-05;2017-04-05;42;42.108;124
7940;2017-04-05;2017-04-05;58;30.8203;100
7941;2017-04-05;2017-04-05;57;.822563;417
7942;2017-04-05;2017-04-05;55;.0503515;410
7943;2017-04-05;2017-04-05;50;.870282;356
7944;2017-04-05;2017-04-05;205699733;2.22448;203
7945;2017-04-05;2017-04-05;62;8.21177;156
7946;2017-04-05;2017-04-05;59;7.27839;344
7947;2017-04-05;2017-04-05;427870281;29.979;933
7948;2017-04-05;2017-04-05;409611215;6.80528;972
7949;2017-04-05;2017-04-05;28;.180905;398
7950;2016-07-01;2050-12-31;38;31.8884;974
7951;2017-04-04;2017-04-04;29;6.29431;752
7952;2017-04-04;2017-04-04;205699734;.193829;348
7953;2017-04-04;2017-04-04;25;17.9785;986
7954;2017-04-04;2017-04-04;21;15.42;949
7955;2017-04-04;2017-04-04;31;70.3429;826
7956;2017-04-04;2017-04-04;30;56.0555;756
7957;2017-04-04;2017-04-04;37;.503833;392
7958;2017-04-04;2017-04-04;36;14.1849;985
7959;2017-04-04;2017-04-04;35;56.1396;840
7960;2017-04-04;2017-04-04;41;2.07578;980
7961;2017-04-04;2017-04-04;40;6.54521;578
7962;2017-04-04;2017-04-04;39;42.6717;036
7963;2017-04-04;2017-04-04;44;59.8953;978
7964;2017-04-04;2017-04-04;43;8.05516;208
7965;2017-04-04;2017-04-04;42;42.1089;124
7966;2017-04-04;2017-04-04;59;7.22341;344
7967;2017-04-04;2017-04-04;58;30.6272;100
7968;2017-04-04;2017-04-04;57;.816502;417
7969;2017-04-04;2017-04-04;55;.0502372;410
7970;2017-04-04;2017-04-04;50;.864551;356
7971;2017-04-04;2017-04-04;205699733;2.2151;203
7972;2017-04-04;2017-04-04;62;8.15141;156
7973;2017-04-04;2017-04-04;427870281;29.8933;933
7974;2017-04-04;2017-04-04;409611215;6.75567;972
7975;2017-04-04;2017-04-04;28;.178968;398
7976;2016-07-01;2050-12-31;38;31.8884;974
7977;2017-04-01;2017-04-03;29;6.26651;752
7978;2017-04-01;2017-04-03;205699733;2.21249;203
7979;2017-04-01;2017-04-03;25;17.7703;986
7980;2017-04-01;2017-04-03;21;15.3599;949
7981;2017-04-01;2017-04-03;31;69.7605;826
7982;2017-04-01;2017-04-03;30;55.983;756
7983;2017-04-01;2017-04-03;37;.500162;392
7984;2017-04-01;2017-04-03;36;14.1805;985
7985;2017-04-01;2017-04-03;35;55.9606;840
7986;2017-04-01;2017-04-03;41;2.0707;980
7987;2017-04-01;2017-04-03;40;6.52548;578
7988;2017-04-01;2017-04-03;39;42.849;036
7989;2017-04-01;2017-04-03;44;59.8107;978
7990;2017-04-01;2017-04-03;43;8.04725;208
7991;2017-04-01;2017-04-03;42;41.9558;124
7992;2017-04-01;2017-04-03;59;7.20232;344
7993;2017-04-01;2017-04-03;58;30.5946;100
7994;2017-04-01;2017-04-03;57;.81567;417
7995;2017-04-01;2017-04-03;55;.0500309;410
7996;2017-04-01;2017-04-03;50;.862824;356
7997;2017-04-01;2017-04-03;62;8.12035;156
7998;2017-04-01;2017-04-03;427870281;29.8935;933
7999;2017-04-01;2017-04-03;409611215;6.70588;972
8000;2017-04-01;2017-04-03;205699734;.193803;348
8001;2017-04-01;2017-04-03;28;.178432;398
8002;2016-07-01;2050-12-31;38;31.8884;974
8003;2017-04-01;2017-04-03;29;6.26651;752
8004;2017-04-01;2017-04-03;205699733;2.21249;203
8005;2017-04-01;2017-04-03;25;17.7703;986
8006;2017-04-01;2017-04-03;21;15.3599;949
8007;2017-04-01;2017-04-03;31;69.7605;826
8008;2017-04-01;2017-04-03;30;55.983;756
8009;2017-04-01;2017-04-03;37;.500162;392
8010;2017-04-01;2017-04-03;36;14.1805;985
8011;2017-04-01;2017-04-03;35;55.9606;840
8012;2017-04-01;2017-04-03;41;2.0707;980
8013;2017-04-01;2017-04-03;40;6.52548;578
8014;2017-04-01;2017-04-03;39;42.849;036
8015;2017-04-01;2017-04-03;44;59.8107;978
8016;2017-04-01;2017-04-03;43;8.04725;208
8017;2017-04-01;2017-04-03;42;41.9558;124
8018;2017-04-01;2017-04-03;59;7.20232;344
8019;2017-04-01;2017-04-03;58;30.5946;100
8020;2017-04-01;2017-04-03;57;.81567;417
8021;2017-04-01;2017-04-03;55;.0500309;410
8022;2017-04-01;2017-04-03;50;.862824;356
8023;2017-04-01;2017-04-03;62;8.12035;156
8024;2017-04-01;2017-04-03;427870281;29.8935;933
8025;2017-04-01;2017-04-03;409611215;6.70588;972
8026;2017-04-01;2017-04-03;205699734;.193803;348
8027;2017-04-01;2017-04-03;28;.178432;398
8028;2016-07-01;2050-12-31;38;31.8884;974
8029;2017-04-01;2017-04-03;29;6.26651;752
8030;2017-04-01;2017-04-03;205699733;2.21249;203
8031;2017-04-01;2017-04-03;25;17.7703;986
8032;2017-04-01;2017-04-03;21;15.3599;949
8033;2017-04-01;2017-04-03;31;69.7605;826
8034;2017-04-01;2017-04-03;30;55.983;756
8035;2017-04-01;2017-04-03;37;.500162;392
8036;2017-04-01;2017-04-03;36;14.1805;985
8037;2017-04-01;2017-04-03;35;55.9606;840
8038;2017-04-01;2017-04-03;41;2.0707;980
8039;2017-04-01;2017-04-03;40;6.52548;578
8040;2017-04-01;2017-04-03;39;42.849;036
8041;2017-04-01;2017-04-03;44;59.8107;978
8042;2017-04-01;2017-04-03;43;8.04725;208
8043;2017-04-01;2017-04-03;42;41.9558;124
8044;2017-04-01;2017-04-03;59;7.20232;344
8045;2017-04-01;2017-04-03;58;30.5946;100
8046;2017-04-01;2017-04-03;57;.81567;417
8047;2017-04-01;2017-04-03;55;.0500309;410
8048;2017-04-01;2017-04-03;50;.862824;356
8049;2017-04-01;2017-04-03;62;8.12035;156
8050;2017-04-01;2017-04-03;427870281;29.8935;933
8051;2017-04-01;2017-04-03;409611215;6.70588;972
8052;2017-04-01;2017-04-03;205699734;.193803;348
8053;2017-04-01;2017-04-03;28;.178432;398
8054;2016-07-01;2050-12-31;38;31.8884;974
8055;2017-03-31;2017-03-31;21;15.4859;949
8056;2017-03-31;2017-03-31;205699734;.195316;348
8057;2017-03-31;2017-03-31;28;.1791;398
8058;2017-03-31;2017-03-31;25;18.0496;986
8059;2017-03-31;2017-03-31;31;70.0101;826
8060;2017-03-31;2017-03-31;30;56.5759;756
8061;2017-03-31;2017-03-31;39;43.1967;036
8062;2017-03-31;2017-03-31;37;.507292;392
8063;2017-03-31;2017-03-31;36;14.3197;985
8064;2017-03-31;2017-03-31;35;56.3779;840
8065;2017-03-31;2017-03-31;42;42.2813;124
8066;2017-03-31;2017-03-31;41;2.08691;980
8067;2017-03-31;2017-03-31;40;6.6127;578
8068;2017-03-31;2017-03-31;50;.868321;356
8069;2017-03-31;2017-03-31;44;60.595;978
8070;2017-03-31;2017-03-31;43;8.13769;208
8071;2017-03-31;2017-03-31;58;30.9497;100
8072;2017-03-31;2017-03-31;57;.822015;417
8073;2017-03-31;2017-03-31;55;.0504277;410
8074;2017-03-31;2017-03-31;205699733;2.23957;203
8075;2017-03-31;2017-03-31;62;8.18233;156
8076;2017-03-31;2017-03-31;427870281;30.1164;933
8077;2017-03-31;2017-03-31;409611215;6.82541;972
8078;2017-03-31;2017-03-31;29;6.33787;752
8079;2017-01-31;2017-03-31;59;7.7545;344
8080;2016-07-01;2050-12-31;38;31.8884;974
8081;2017-03-30;2017-03-30;21;15.6376;949
8082;2017-03-30;2017-03-30;205699734;.198559;348
8083;2017-03-30;2017-03-30;28;.180957;398
8084;2017-03-30;2017-03-30;25;18.1605;986
8085;2017-03-30;2017-03-30;31;70.8068;826
8086;2017-03-30;2017-03-30;30;57.4203;756
8087;2017-03-30;2017-03-30;39;43.6748;036
8088;2017-03-30;2017-03-30;37;.513268;392
8089;2017-03-30;2017-03-30;36;14.5096;985
8090;2017-03-30;2017-03-30;35;57.0241;840
8091;2017-03-30;2017-03-30;42;42.6635;124
8092;2017-03-30;2017-03-30;41;2.10927;980
8093;2017-03-30;2017-03-30;40;6.69273;578
8094;2017-03-30;2017-03-30;50;.878172;356
8095;2017-03-30;2017-03-30;44;61.5347;978
8096;2017-03-30;2017-03-30;43;8.26808;208
8097;2017-03-30;2017-03-30;58;31.4581;100
8098;2017-03-30;2017-03-30;57;.830461;417
8099;2017-03-30;2017-03-30;55;.0511445;410
8100;2017-03-30;2017-03-30;205699733;2.27641;203
8101;2017-03-30;2017-03-30;62;8.276;156
8102;2017-03-30;2017-03-30;427870281;30.3643;933
8103;2017-03-30;2017-03-30;409611215;6.82106;972
8104;2017-03-30;2017-03-30;29;6.42909;752
8105;2017-01-31;2017-03-31;59;7.7545;344
8106;2016-07-01;2050-12-31;38;31.8884;974
8107;2017-03-29;2017-03-29;21;15.7413;949
8108;2017-03-29;2017-03-29;205699734;.199752;348
8109;2017-03-29;2017-03-29;28;.180771;398
8110;2017-03-29;2017-03-29;25;18.2097;986
8111;2017-03-29;2017-03-29;31;71.6658;826
8112;2017-03-29;2017-03-29;30;57.7331;756
8113;2017-03-29;2017-03-29;39;43.3058;036
8114;2017-03-29;2017-03-29;37;.51454;392
8115;2017-03-29;2017-03-29;36;14.5342;985
8116;2017-03-29;2017-03-29;35;56.9364;840
8117;2017-03-29;2017-03-29;42;42.5057;124
8118;2017-03-29;2017-03-29;41;2.09826;980
8119;2017-03-29;2017-03-29;40;6.70708;578
8120;2017-03-29;2017-03-29;50;.876012;356
8121;2017-03-29;2017-03-29;44;61.8102;978
8122;2017-03-29;2017-03-29;43;8.30303;208
8123;2017-03-29;2017-03-29;58;31.5822;100
8124;2017-03-29;2017-03-29;57;.827564;417
8125;2017-03-29;2017-03-29;55;.0511675;410
8126;2017-03-29;2017-03-29;205699733;2.2861;203
8127;2017-03-29;2017-03-29;62;8.26891;156
8128;2017-03-29;2017-03-29;427870281;30.4066;933
8129;2017-03-29;2017-03-29;409611215;6.89303;972
8130;2017-03-29;2017-03-29;29;6.48124;752
8131;2017-01-31;2017-03-31;59;7.7545;344
8132;2016-07-01;2050-12-31;38;31.8884;974
8133;2017-03-28;2017-03-28;21;15.8464;949
8134;2017-03-28;2017-03-28;205699734;.199801;348
8135;2017-03-28;2017-03-28;28;.180154;398
8136;2017-03-28;2017-03-28;25;18.3484;986
8137;2017-03-28;2017-03-28;35;57.0233;840
8138;2017-03-28;2017-03-28;31;71.6669;826
8139;2017-03-28;2017-03-28;30;57.8976;756
8140;2017-03-28;2017-03-28;39;43.5259;036
8141;2017-03-28;2017-03-28;37;.517218;392
8142;2017-03-28;2017-03-28;36;14.5371;985
8143;2017-03-28;2017-03-28;42;42.7718;124
8144;2017-03-28;2017-03-28;41;2.09992;980
8145;2017-03-28;2017-03-28;40;6.76056;578
8146;2017-03-28;2017-03-28;50;.876203;356
8147;2017-03-28;2017-03-28;44;61.9615;978
8148;2017-03-28;2017-03-28;43;8.32907;208
8149;2017-03-28;2017-03-28;58;31.6796;100
8150;2017-03-28;2017-03-28;57;.828827;417
8151;2017-03-28;2017-03-28;55;.0513229;410
8152;2017-03-28;2017-03-28;205699733;2.29322;203
8153;2017-03-28;2017-03-28;62;8.29249;156
8154;2017-03-28;2017-03-28;427870281;30.4693;933
8155;2017-03-28;2017-03-28;409611215;6.75032;972
8156;2017-03-28;2017-03-28;29;6.49905;752
8157;2017-01-31;2017-03-31;59;7.7545;344
8158;2016-07-01;2050-12-31;38;31.8884;974
8159;2017-03-25;2017-03-27;21;15.8282;949
8160;2017-03-25;2017-03-27;205699734;.200184;348
8161;2017-03-25;2017-03-27;28;.181334;398
8162;2017-03-25;2017-03-27;25;18.2881;986
8163;2017-03-25;2017-03-27;35;57.4247;840
8164;2017-03-25;2017-03-27;31;71.6947;826
8165;2017-03-25;2017-03-27;30;57.8295;756
8166;2017-03-25;2017-03-27;37;.516015;392
8167;2017-03-25;2017-03-27;36;14.5166;985
8168;2017-03-25;2017-03-27;42;42.9858;124
8169;2017-03-25;2017-03-27;41;2.11704;980
8170;2017-03-25;2017-03-27;40;6.7564;578
8171;2017-03-25;2017-03-27;39;43.7232;036
8172;2017-03-25;2017-03-27;50;.877349;356
8173;2017-03-25;2017-03-27;44;61.8636;978
8174;2017-03-25;2017-03-27;43;8.32689;208
8175;2017-03-25;2017-03-27;57;.828556;417
8176;2017-03-25;2017-03-27;55;.0511474;410
8177;2017-03-25;2017-03-27;205699733;2.29176;203
8178;2017-03-25;2017-03-27;62;8.33704;156
8179;2017-03-25;2017-03-27;58;31.6599;100
8180;2017-03-25;2017-03-27;427870281;30.5532;933
8181;2017-03-25;2017-03-27;409611215;7.03346;972
8182;2017-03-25;2017-03-27;29;6.5027;752
8183;2017-01-31;2017-03-31;59;7.7545;344
8184;2016-07-01;2050-12-31;38;31.8884;974
8185;2017-03-25;2017-03-27;21;15.8282;949
8186;2017-03-25;2017-03-27;205699734;.200184;348
8187;2017-03-25;2017-03-27;28;.181334;398
8188;2017-03-25;2017-03-27;25;18.2881;986
8189;2017-03-25;2017-03-27;35;57.4247;840
8190;2017-03-25;2017-03-27;31;71.6947;826
8191;2017-03-25;2017-03-27;30;57.8295;756
8192;2017-03-25;2017-03-27;37;.516015;392
8193;2017-03-25;2017-03-27;36;14.5166;985
8194;2017-03-25;2017-03-27;42;42.9858;124
8195;2017-03-25;2017-03-27;41;2.11704;980
8196;2017-03-25;2017-03-27;40;6.7564;578
8197;2017-03-25;2017-03-27;39;43.7232;036
8198;2017-03-25;2017-03-27;50;.877349;356
8199;2017-03-25;2017-03-27;44;61.8636;978
8200;2017-03-25;2017-03-27;43;8.32689;208
8201;2017-03-25;2017-03-27;57;.828556;417
8202;2017-03-25;2017-03-27;55;.0511474;410
8203;2017-03-25;2017-03-27;205699733;2.29176;203
8204;2017-03-25;2017-03-27;62;8.33704;156
8205;2017-03-25;2017-03-27;58;31.6599;100
8206;2017-03-25;2017-03-27;427870281;30.5532;933
8207;2017-03-25;2017-03-27;409611215;7.03346;972
8208;2017-03-25;2017-03-27;29;6.5027;752
8209;2017-01-31;2017-03-31;59;7.7545;344
